"","country","party","party_id","position","eu_salience","eu_dissent","eu_asylum","eu_budgets","lrgen","lrecon","lrecon_clear","lrecon_salience","galtan","galtan_clear","galtan_salience","immigrate_policy","immigra_salience","immigrate_dissent","multiculturalism","multicult_salience","multicult_dissent","ethnic_minorities","galtan_new","galtan_new_clear","galtan_new_salience","people_vs_elite","antielite_salience","corrupt_salience","members_vs_leadership"
"1519",22,"IRL",2201,6,8,5,2,3,8,8,5,5,7,6,7,10,9,3,9,9,6,10,9,9,9,1,1,6,8
"1520",22,"EK",2202,5,4,4,5,5,3,3,6,6,6,2,4,5,2,6,4,4,6,3,6,4,4,6,4,3,8
"1521",22,"EK",2202,6,NA,7,4,4,3,3,5,8,7,4,6,5,2,5,2,2,6,0,8,3,3,1,3,1,8
"1522",22,"EK",2202,6,2,5,4,4,4,3,7,6,6,6,4,4,2,NA,NA,3,8,4,3,3,1,5,5,1,4
"1523",22,"EK",2202,7,8,2,4,NA,5,4,8,8,3,5,5,5,5,5,5,5,5,3,5,7,5,6,3,2,7
"1524",22,"EK",2202,6,6,7,5,NA,3,3,4,4,6,3,4,5,3,2,6,5,2,1,5,2,3,5,3,3,7
"1525",22,"EK",2202,5,2,6,4,2,4,3,6,6,5,6,5,3,4,5,4,8,5,0,5,6,5,8,1,0,6
"1526",22,"EK",2202,7,9,3,6,6,5,5,9,9,2,8,9,8,6,4,3,7,3,4,4,4,4,3,0,10,7
"1527",22,"EK",2202,5,3,NA,4,5,4,4,6,7,6,8,4,5,5,NA,6,5,NA,1,5,5,5,2,5,NA,NA
"1528",22,"EK",2202,7,9,3,6,4,4,2,3,8,4,7,6,6,6,4,2,9,3,0,4,7,9,3,4,3,8
"1529",22,"EK",2202,6,7,3,6,4,4,4,8,7,8,7,7,7,8,3,6,6,2,2,6,4,3,7,6,3,8
"1530",22,"EK",2202,6,8,3,5,4,3,4,6,9,4,7,6,1,5,4,5,5,2,1,1,5,9,6,7,6,5
"1531",22,"EK",2202,7,10,0,7,7,3,1,10,8,5,5,6,3,8,3,4,10,2,0,7,6,6,8,3,0,8
"1532",22,"EK",2202,6,9,3,4,4,4,2,6,7,4,6,7,5,4,3,3,5,4,0,4,8,7,4,6,2,7
"1533",22,"EK",2202,6,5,4,4,4,3,3,7,7,6,4,5,6,5,5,3,7,3,2,7,5,3,2,6,3,8
"1534",22,"EK",2202,7,9,3,5,4,5,3,7,7,5,8,5,5,4,3,3,3,3,2,5,7,4,3,2,1,7
"1535",22,"ER",2203,7,8,0,4,3,6,8,7,8,5,6,3,2,6,3,8,6,3,8,4,3,3,2,1,5,8
"1536",22,"ER",2203,7,10,0,5,4,7,9,9,8,2,9,7,5,4,3,5,3,3,6,4,7,4,2,0,3,9
"1537",22,"ER",2203,7,10,0,6,7,8,9,10,8,1,9,5,3,9,4,6,9,2,5,7,5,7,2,2,8,8
"1538",22,"ER",2203,7,9,0,6,6,7,9,9,8,6,9,6,6,8,1,9,9,1,7,6,9,3,4,2,10,8
"1539",22,"ER",2203,7,9,1,4,4,6,8,8,9,3,8,4,5,2,NA,3,1,6,2,5,4,2,2,2,1,1
"1540",22,"ER",2203,7,10,0,6,7,8,9,10,9,1,10,9,1,6,2,6,6,2,8,4,5,8,4,1,8,6
"1541",22,"ER",2203,6,9,2,4,6,7,8,6,7,4,5,7,5,5,4,4,5,4,5,6,7,7,2,2,3,6
"1542",22,"ER",2203,6,6,2,4,NA,7,8,8,8,4,6,5,5,3,2,6,5,2,5,5,8,7,4,3,3,7
"1543",22,"ER",2203,7,6,1,6,7,7,9,7,7,3,8,6,5,4,NA,6,6,4,6,3,7,6,1,1,5,5
"1544",22,"ER",2203,7,7,2,5,4,7,9,10,9,3,7,5,4,6,4,7,5,2,6,3,6,4,2,1,3,7
"1545",22,"ER",2203,6,7,3,6,4,6,8,8,7,3,8,4,3,4,3,4,7,2,6,2,7,6,2,1,1,6
"1546",22,"ER",2203,7,8,2,4,NA,6,6,8,7,3,7,4,5,5,5,5,5,5,5,4,7,5,5,3,4,7
"1547",22,"ER",2203,7,10,0,6,6,7,7,9,10,1,9,9,8,7,2,6,8,2,6,5,5,4,3,0,10,7
"1548",22,"ER",2203,7,8,2,4,3,8,9,9,8,1,9,7,6,3,4,6,4,4,7,6,4,3,0,0,5,8
"1549",22,"ER",2203,6,3,NA,4,6,5,8,9,10,3,9,4,5,4,NA,5,4,NA,2,3,9,5,1,4,NA,NA
"1550",22,"SDE",2204,7,8,1,5,5,2,3,9,7,2,9,8,4,7,3,4,6,2,3,2,8,8,3,5,6,7
"1551",22,"SDE",2204,7,6,NA,5,7,2,2,9,8,1,9,7,3,7,NA,2,7,NA,1,5,9,7,5,4,NA,NA
"1552",22,"SDE",2204,7,10,0,6,6,4,4,9,7,1,9,8,8,6,2,2,7,2,4,3,3,3,3,0,10,7
"1553",22,"SDE",2204,6,7,2,6,6,3,3,8,7,2,8,4,2,4,2,2,8,2,4,2,6,5,2,1,2,6
"1554",22,"SDE",2204,7,9,2,6,6,3,3,8,8,1,9,8,5,3,6,2,3,5,1,2,8,9,0,0,5,8
"1555",22,"SDE",2204,6,9,2,5,5,2,2,6,7,2,9,9,2,7,2,3,6,2,2,0,8,8,5,6,6,5
"1556",22,"SDE",2204,7,10,0,6,5,4,3,8,7,1,9,8,4,4,3,3,4,3,1,3,7,7,4,2,4,7
"1557",22,"SDE",2204,7,10,0,6,7,2,5,9,7,2,9,9,1,8,1,2,8,0,3,1,9,9,8,8,8,3
"1558",22,"SDE",2204,7,8,0,5,5,3,3,7,4,3,8,9,2,6,3,3,3,3,2,2,8,8,3,1,5,6
"1559",22,"SDE",2204,7,6,1,7,6,2,2,6,6,0,9,9,0,8,2,0,8,2,1,1,9,9,6,1,5,4
"1560",22,"SDE",2204,7,9,0,6,5,3,2,8,6,2,9,9,2,7,3,2,9,1,2,2,9,7,5,4,7,6
"1561",22,"SDE",2204,7,10,0,7,7,2,1,10,8,0,10,9,2,9,0,2,10,1,2,2,10,9,3,2,2,3
"1562",22,"SDE",2204,7,9,1,4,4,3,2,7,7,0,9,9,5,4,NA,1,4,3,0,1,7,10,4,1,5,7
"1563",22,"SDE",2204,6,7,2,5,NA,4,5,7,6,3,8,8,4,3,2,6,5,2,3,3,8,7,4,3,3,7
"1564",22,"SDE",2204,7,8,2,5,NA,4,4,8,7,2,8,6,3,6,4,3,5,4,2,2,8,5,5,3,4,7
"1565",22,"EVE",2208,6,4,NA,3,NA,6,6,7,2,6,5,5,6,5,NA,7,NA,NA,6,5,5,6,6,8,9,NA
"1566",22,"EVE",2208,6,7,NA,3,NA,7,7,3,4,6,7,3,7,NA,NA,NA,NA,NA,7,7,6,2,8,8,6,NA
"1567",22,"EVE",2208,6,6,1,3,3,7,7,1,1,6,1,2,6,2,8,6,2,5,7,4,2,2,9,10,8,3
"1568",22,"EVE",2208,6,1,NA,NA,NA,7,NA,0,0,NA,0,0,NA,NA,8,6,3,7,7,7,0,1,10,9,10,0
"1569",22,"EVE",2208,6,4,3,NA,NA,5,7,0,1,5,5,8,NA,3,2,3,8,NA,3,3,4,9,10,9,10,NA
"1570",22,"EVE",2208,5,9,3,3,4,6,6,2,7,3,2,7,5,3,5,2,4,5,7,1,1,8,10,9,10,1
"1571",22,"EVE",2208,5,3,7,3,3,7,8,2,1,1,7,9,7,2,6,7,2,5,7,2,8,9,10,9,10,2
"1572",22,"EVE",2208,5,7,3,4,3,7,8,8,7,7,7,6,9,9,2,9,7,2,7,6,3,4,8,7,8,6
"1573",22,"EVE",2208,7,9,2,5,4,7,7,3,7,5,5,5,8,7,2,5,8,2,6,5,5,5,8,5,10,5
"1574",22,"EVE",2208,6,3,NA,NA,NA,6,6,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,3,5,NA,NA,7,7,NA
"1575",22,"EVE",2208,NA,10,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA
"1576",22,"EVE",2208,5,7,2,4,4,4,7,4,4,2,7,7,7,6,3,5,6,3,4,2,7,5,10,9,10,3
"1577",22,"EVE",2208,3,7,NA,2,4,7,3,2,5,9,6,9,9,8,NA,7,8,NA,8,9,10,9,6,7,NA,NA
"1578",22,"EVE",2208,5,4,3,3,NA,6,7,5,5,5,4,6,7,6,2,7,5,2,6,6,5,7,7,8,9,6
"1579",22,"EVE",2208,7,7,0,4,3,7,7,6,6,4,7,6,5,7,3,5,7,3,6,5,6,5,8,9,10,6
"1580",22,"EKRE",2209,2,1,6,1,1,9,2,0,0,9,8,9,9,10,2,9,9,1,10,9,9,9,9,10,6,7
"1581",22,"EKRE",2209,2,8,NA,1,2,9,7,7,3,10,10,10,10,10,NA,9,10,NA,9,10,10,10,8,9,NA,NA
"1582",22,"EKRE",2209,5,6,4,2,4,8,8,5,5,8,10,10,10,10,3,8,10,1,8,9,9,9,2,2,10,7
"1583",22,"EKRE",2209,3,4,1,1,1,9,8,5,3,10,9,10,10,7,0,10,3,0,10,10,9,8,8,9,7,9
"1584",22,"EKRE",2209,2,7,2,1,1,10,6,2,2,10,10,10,10,10,0,10,10,0,10,10,10,10,10,10,9,10
"1585",22,"EKRE",2209,1,4,3,2,NA,9,7,4,4,9,8,9,9,9,4,9,9,4,9,9,9,7,9,9,7,8
"1586",22,"EKRE",2209,2,8,1,1,2,10,5,5,2,10,10,10,10,10,0,10,9,0,10,10,10,10,7,9,7,NA
"1587",22,"EKRE",2209,1,9,1,1,1,9,4,3,3,9,9,10,10,10,0,10,8,0,10,10,10,10,10,10,6,10
"1588",22,"EKRE",2209,3,10,4,1,2,9,3,7,4,8,10,10,10,10,1,10,10,1,10,9,10,10,3,9,10,10
"1589",22,"EKRE",2209,2,8,1,1,2,8,5,5,4,8,9,7,9,10,1,9,9,2,8,8,8,8,8,9,9,9
"1590",22,"EKRE",2209,5,8,4,2,1,9,9,5,6,10,10,10,10,10,0,9,10,0,10,10,10,10,8,8,9,8
"1591",22,"EKRE",2209,5,9,3,1,3,10,8,2,7,10,10,10,10,10,0,9,10,0,10,NA,9,9,1,7,8,9
"1592",22,"EKRE",2209,2,5,1,1,1,9,6,1,1,10,10,10,10,10,0,10,10,0,9,10,10,10,8,8,4,10
"1593",22,"EKRE",2209,3,7,3,2,2,9,7,4,4,8,8,7,10,10,1,10,1,2,10,9,3,3,9,9,8,9
"1594",22,"EKRE",2209,5,8,3,1,1,9,6,9,4,10,9,9,10,10,1,10,10,0,10,10,10,9,7,10,10,10
"1595",23,"MSzP",2301,7,7,1,5,5,3,2,6,5,3,5,6,5,4,NA,NA,0,NA,NA,6,3,8,7,8,8,4
"1596",23,"MSzP",2301,6,6,3,3,4,3,2,8,9,3,6,3,6,3,NA,4,3,2,3,3,6,5,5,7,10,6
"1597",23,"MSzP",2301,6,8,6,5,5,2,2,4,10,4,6,6,6,4,9,5,6,7,2,4,4,5,6,5,6,2
"1598",23,"MSzP",2301,6,7,3,5,4,2,3,4,7,4,7,7,5,5,6,5,5,6,5,5,7,6,NA,4,7,5
"1599",23,"MSzP",2301,6,2,NA,4,4,4,5,2,2,3,2,2,5,2,NA,3,3,NA,5,5,0,7,3,2,3,8
"1600",23,"MSzP",2301,6,7,6,4,4,3,3,3,8,6,6,6,6,9,7,5,9,5,3,6,4,7,6,4,5,7
"1601",23,"MSzP",2301,7,8,2,7,6,3,4,3,6,2,8,5,3,6,6,5,5,4,8,4,6,4,4,4,6,4
"1602",23,"MSzP",2301,6,6,0,7,7,3,2,6,9,3,2,0,4,3,5,NA,NA,NA,3,5,4,2,3,4,8,4
"1603",23,"MSzP",2301,7,9,0,4,4,3,3,1,10,5,3,5,NA,NA,NA,NA,3,NA,NA,5,2,3,NA,0,9,3
"1604",23,"MSzP",2301,7,9,2,5,6,3,5,5,7,4,6,7,6,6,5,5,5,4,5,5,3,3,2,6,5,4
"1605",23,"MSzP",2301,7,6,2,5,4,3,5,5,2,3,7,8,3,2,NA,4,0,NA,NA,NA,NA,NA,8,4,6,4
"1606",23,"MSzP",2301,6,7,2,5,5,2,3,7,8,5,NA,7,4,7,6,5,6,NA,4,5,4,5,6,4,6,4
"1607",23,"MSzP",2301,6,10,NA,NA,NA,2,1,NA,10,2,NA,9,2,7,NA,0,NA,7,0,NA,NA,10,NA,NA,NA,NA
"1608",23,"MSzP",2301,6,6,4,5,5,4,5,3,7,5,3,4,4,4,6,5,NA,5,3,4,3,4,5,4,6,5
"1609",23,"MSzP",2301,7,10,0,5,6,2,5,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,5,NA,NA,9,NA,NA,NA,NA
"1610",23,"MSzP",2301,6,4,2,3,5,2,2,8,10,3,3,1,7,7,4,NA,4,NA,4,4,4,3,2,7,5,8
"1611",23,"MSzP",2301,6,3,2,4,4,3,3,2,7,5,3,4,5,3,7,5,2,NA,5,4,2,2,3,2,6,7
"1612",23,"MSzP",2301,6,10,0,2,NA,4,4,5,4,7,10,4,7,7,7,10,0,0,10,4,3,10,1,0,1,9
"1613",23,"MSzP",2301,7,7,2,5,3,5,3,4,3,3,3,3,5,5,6,3,5,6,5,6,3,3,1,2,2,10
"1614",23,"MSzP",2301,7,6,0,4,5,3,2,6,7,4,7,4,3,4,5,4,0,4,NA,5,0,3,4,8,9,NA
"1615",23,"MSzP",2301,6,7,0,6,7,3,3,7,6,4,5,NA,4,3,NA,NA,NA,NA,NA,5,NA,NA,NA,6,7,3
"1616",23,"MSzP",2301,6,3,5,5,3,3,3,2,7,4,3,3,5,3,6,5,2,5,5,4,3,3,3,5,9,8
"1617",23,"Fidesz",2302,1,9,0,1,1,10,2,5,1,10,10,10,10,10,0,10,7,0,9,10,10,10,8,10,0,10
"1618",23,"Fidesz",2302,1,8,3,1,1,9,6,8,3,9,10,9,10,10,2,9,6,2,7,9,10,9,2,8,1,10
"1619",23,"Fidesz",2302,2,9,5,1,1,8,2,6,8,9,9,9,10,10,1,NA,1,1,7,10,10,10,9,8,0,10
"1620",23,"Fidesz",2302,2,4,4,1,1,10,1,10,6,10,10,0,10,10,0,10,3,NA,NA,10,10,6,1,0,0,10
"1621",23,"Fidesz",2302,2,0,0,1,1,9,3,5,10,10,10,10,10,10,0,NA,10,0,NA,10,10,10,10,10,0,10
"1622",23,"Fidesz",2302,3,7,2,1,1,9,6,4,7,8,8,8,10,10,0,10,10,0,6,9,9,8,NA,5,0,10
"1623",23,"Fidesz",2302,3,9,0,1,1,9,6,7,3,10,10,7,10,10,0,10,10,0,1,10,10,7,8,8,0,10
"1624",23,"Fidesz",2302,2,10,0,1,1,8,6,10,10,7,10,7,10,10,0,10,10,0,5,10,10,10,0,0,0,10
"1625",23,"Fidesz",2302,3,10,0,1,1,9,0,8,9,9,9,8,10,10,0,10,10,0,10,10,10,10,9,10,1,10
"1626",23,"Fidesz",2302,3,4,3,1,2,10,0,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,10,NA,NA,0,NA,NA,NA,NA
"1627",23,"Fidesz",2302,2,9,2,1,1,9,5,8,6,10,8,9,10,10,1,10,8,NA,8,10,10,10,2,1,1,9
"1628",23,"Fidesz",2302,3,9,7,1,1,8,4,6,9,9,9,10,10,10,0,10,10,0,6,8,10,10,10,9,5,10
"1629",23,"Fidesz",2302,3,3,6,1,1,8,7,8,7,8,7,NA,10,10,NA,NA,NA,NA,NA,8,NA,NA,NA,8,1,10
"1630",23,"Fidesz",2302,2,9,1,1,2,8,5,5,4,9,NA,9,9,10,0,9,9,0,5,9,8,8,1,9,2,10
"1631",23,"Fidesz",2302,6,10,7,1,2,8,2,3,2,9,10,3,10,10,1,10,10,NA,NA,10,10,10,9,2,0,10
"1632",23,"Fidesz",2302,2,9,NA,1,1,10,9,8,10,10,9,10,10,10,NA,10,NA,9,10,9,NA,10,NA,NA,NA,NA
"1633",23,"Fidesz",2302,3,8,2,1,1,9,6,3,3,10,9,9,10,10,1,10,10,1,6,9,10,10,5,7,1,10
"1634",23,"Fidesz",2302,3,7,2,1,1,8,4,7,8,9,9,9,9,10,1,NA,NA,1,6,8,9,9,1,9,2,10
"1635",23,"Fidesz",2302,2,8,4,1,1,7,2,4,3,8,8,10,10,10,0,8,10,0,1,8,10,9,9,8,3,10
"1636",23,"Fidesz",2302,3,10,3,1,1,8,6,6,8,10,9,10,10,10,0,10,10,0,10,10,10,10,6,9,2,10
"1637",23,"Fidesz",2302,5,10,10,2,1,9,0,9,9,10,10,10,10,8,0,10,0,0,10,10,10,10,0,0,0,10
"1638",23,"Fidesz",2302,2,9,2,1,1,9,8,5,3,10,10,10,10,10,1,NA,NA,NA,6,10,10,10,1,7,1,10
"1639",23,"JOBBIK",2308,3,6,7,1,2,9,5,2,4,9,6,8,10,10,7,10,10,4,4,9,6,9,7,8,8,9
"1640",23,"JOBBIK",2308,3,9,5,2,3,7,4,5,7,7,7,7,9,8,2,NA,2,2,6,8,8,8,7,8,6,8
"1641",23,"JOBBIK",2308,4,5,4,2,3,8,4,4,6,9,8,8,9,9,2,NA,NA,3,6,8,5,8,5,8,7,8
"1642",23,"JOBBIK",2308,2,5,7,1,1,9,7,6,3,8,8,8,8,8,4,9,6,4,8,8,8,8,6,8,9,8
"1643",23,"JOBBIK",2308,1,7,4,1,1,10,1,7,3,10,9,10,10,10,1,10,10,0,1,10,8,10,10,10,9,7
"1644",23,"JOBBIK",2308,5,7,10,2,5,8,2,3,10,9,2,2,9,8,8,9,3,5,8,9,3,7,8,10,10,7
"1645",23,"JOBBIK",2308,5,7,8,1,3,8,1,2,2,10,9,4,10,7,1,NA,0,NA,NA,10,10,10,9,10,10,NA
"1646",23,"JOBBIK",2308,3,0,2,1,2,9,NA,7,0,10,10,1,9,7,2,10,0,NA,NA,9,10,4,NA,5,10,10
"1647",23,"JOBBIK",2308,2,8,2,1,1,9,6,7,8,10,10,10,10,10,0,10,10,0,10,10,10,10,9,10,10,9
"1648",23,"JOBBIK",2308,4,6,3,1,2,9,2,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,10,NA,NA,1,NA,NA,NA,NA
"1649",23,"JOBBIK",2308,3,4,10,1,1,8,2,5,3,10,10,10,10,8,0,10,0,0,10,9,10,10,1,10,5,8
"1650",23,"JOBBIK",2308,2,10,NA,1,1,10,10,10,9,10,10,10,10,10,NA,10,NA,0,10,10,NA,10,NA,NA,NA,NA
"1651",23,"JOBBIK",2308,3,6,6,1,3,6,4,8,10,5,8,7,9,9,2,8,8,2,3,8,8,7,NA,4,10,8
"1652",23,"JOBBIK",2308,4,8,9,2,3,8,3,7,9,8,5,9,10,9,2,10,10,0,7,8,7,9,10,10,10,6
"1653",23,"JOBBIK",2308,3,2,7,1,1,8,2,6,7,9,9,NA,10,9,NA,NA,NA,NA,NA,9,NA,NA,NA,9,9,6
"1654",23,"JOBBIK",2308,5,3,4,1,2,8,6,7,5,10,10,6,10,10,NA,10,10,0,1,10,9,7,NA,9,10,7
"1655",23,"JOBBIK",2308,4,3,5,1,1,9,3,2,10,10,9,9,10,10,NA,NA,10,NA,NA,9,9,9,9,9,10,9
"1656",23,"JOBBIK",2308,2,9,4,1,1,7,4,5,5,8,NA,8,9,9,2,9,7,2,8,8,2,6,7,8,9,7
"1657",23,"JOBBIK",2308,3,7,2,1,1,8,4,4,6,8,8,8,10,9,0,10,10,0,7,8,9,8,NA,7,9,9
"1658",23,"JOBBIK",2308,4,5,8,1,1,8,8,5,3,10,6,6,10,10,5,NA,NA,NA,7,8,4,6,7,7,8,10
"1659",23,"JOBBIK",2308,2,9,0,1,1,10,6,8,8,9,9,8,10,10,0,10,10,0,10,10,10,10,6,10,6,10
"1660",23,"JOBBIK",2308,3,7,4,1,1,10,NA,2,4,10,9,9,10,8,0,10,8,NA,10,10,10,10,NA,8,8,8
"1661",23,"LMP",2309,5,3,5,4,3,2,2,4,5,1,8,3,6,6,6,3,2,3,4,0,7,8,6,8,7,3
"1662",23,"LMP",2309,6,7,2,5,6,4,3,7,10,4,6,6,6,4,4,4,5,5,1,4,7,5,7,3,10,8
"1663",23,"LMP",2309,7,9,2,5,5,2,2,8,7,2,9,10,5,8,1,3,8,1,2,1,9,10,8,8,10,6
"1664",23,"LMP",2309,7,8,NA,5,4,4,1,7,6,2,6,3,1,4,NA,3,3,4,4,3,4,3,5,6,9,6
"1665",23,"LMP",2309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1666",23,"LMP",2309,5,7,3,5,4,2,2,6,6,2,8,8,3,6,4,3,7,3,4,2,9,8,NA,3,9,3
"1667",23,"LMP",2309,7,7,4,4,3,3,3,6,3,2,9,9,5,4,8,3,4,6,2,2,9,9,4,10,10,4
"1668",23,"LMP",2309,5,6,2,4,4,4,4,7,5,3,NA,9,5,6,NA,5,6,NA,3,3,7,9,6,3,8,3
"1669",23,"LMP",2309,5,5,5,2,2,6,2,2,8,5,5,8,NA,NA,NA,NA,NA,NA,NA,3,5,8,8,9,10,1
"1670",23,"LMP",2309,5,1,2,NA,NA,2,1,8,4,4,7,3,6,3,6,5,2,NA,NA,1,9,9,9,2,9,3
"1671",23,"LMP",2309,6,6,2,5,6,4,2,7,5,4,5,NA,4,4,NA,NA,NA,NA,NA,2,NA,NA,NA,7,9,6
"1672",23,"LMP",2309,7,10,0,5,4,5,4,5,5,1,8,6,3,5,2,0,6,0,0,1,10,6,6,9,10,1
"1673",23,"LMP",2309,6,6,2,2,4,5,3,7,6,4,2,6,7,4,8,NA,NA,NA,4,5,2,6,7,7,8,4
"1674",23,"LMP",2309,5,7,4,5,4,5,4,6,6,2,8,8,4,5,5,3,5,4,4,2,8,8,3,8,8,5
"1675",23,"LMP",2309,5,3,1,4,3,2,2,6,7,2,8,6,5,3,6,5,3,6,2,4,6,6,8,9,9,6
"1676",23,"LMP",2309,5,6,5,6,6,4,2,6,6,4,5,7,5,4,7,5,4,4,6,4,6,5,8,8,8,8
"1677",23,"LMP",2309,7,10,0,7,6,4,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,1,NA,NA,10,NA,NA,10,NA
"1678",23,"LMP",2309,6,6,2,4,NA,3,NA,NA,0,2,6,6,3,4,NA,4,5,NA,NA,NA,NA,NA,8,5,7,5
"1679",23,"LMP",2309,7,6,2,5,4,3,3,7,6,3,6,7,3,5,3,3,NA,7,2,2,8,8,6,7,8,5
"1680",23,"LMP",2309,6,7,6,4,NA,5,3,3,2,5,5,6,5,4,NA,NA,0,NA,NA,3,4,6,8,10,10,2
"1681",23,"LMP",2309,5,4,5,6,4,5,3,2,3,2,8,10,4,3,4,1,8,3,1,0,8,6,9,6,10,5
"1682",23,"LMP",2309,7,7,2,4,4,4,3,2,5,2,5,6,3,5,4,3,7,3,3,1,8,8,5,2,6,10
"1683",23,"E14",2310,7,8,0,7,7,5,7,9,6,1,8,NA,2,4,NA,NA,NA,NA,NA,3,NA,NA,NA,2,9,7
"1684",23,"E14",2310,7,8,1,7,6,5,7,7,7,2,8,8,2,7,3,3,7,2,4,1,9,8,NA,2,9,4
"1685",23,"E14",2310,7,10,0,5,6,3,6,5,10,1,9,6,2,4,2,0,6,0,0,2,10,6,NA,7,10,2
"1686",23,"E14",2310,6,2,5,6,4,4,4,2,3,2,NA,10,4,NA,5,NA,4,6,3,1,8,6,7,5,10,6
"1687",23,"E14",2310,7,10,0,7,6,2,5,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,1,NA,NA,10,NA,NA,NA,NA
"1688",23,"E14",2310,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1689",23,"E14",2310,NA,9,1,6,6,5,7,9,7,1,9,9,3,5,1,3,6,1,2,1,9,9,2,8,9,6
"1690",23,"E14",2310,7,4,0,7,NA,5,7,10,6,4,9,2,3,2,0,4,2,NA,5,6,8,6,3,1,8,4
"1691",23,"E14",2310,7,10,1,4,6,3,4,7,4,0,9,7,4,6,6,3,2,1,1,0,9,8,5,6,9,9
"1692",23,"E14",2310,7,8,0,6,7,4,5,10,10,3,7,7,4,4,2,3,4,3,0,2,9,5,5,5,10,9
"1693",23,"E14",2310,7,10,0,6,7,4,7,7,8,2,10,10,0,NA,NA,NA,NA,NA,NA,0,10,10,0,0,10,9
"1694",23,"E14",2310,7,7,0,5,5,5,5,NA,2,2,6,7,5,4,NA,NA,0,NA,NA,1,2,6,4,10,10,NA
"1695",23,"E14",2310,7,7,0,7,7,4,6,8,5,2,10,6,2,4,1,NA,NA,NA,3,4,8,4,5,4,8,6
"1696",23,"E14",2310,7,7,1,6,6,5,6,8,6,2,9,9,1,7,2,3,NA,7,1,2,8,8,5,2,8,6
"1697",23,"E14",2310,7,8,2,4,6,4,3,5,5,3,4,5,5,5,4,3,4,5,3,2,6,5,4,2,4,10
"1698",23,"E14",2310,7,6,3,5,4,2,2,7,7,3,8,9,5,8,1,3,8,2,2,2,8,9,8,9,10,7
"1699",23,"E14",2310,7,6,2,7,6,3,4,2,3,2,9,9,2,5,1,4,6,1,9,1,10,9,8,7,10,NA
"1700",23,"E14",2310,7,6,3,NA,NA,3,NA,NA,0,2,7,6,3,3,NA,4,5,NA,NA,NA,9,NA,8,5,6,5
"1701",23,"E14",2310,6,7,2,5,5,3,3,7,7,2,NA,9,3,7,NA,NA,6,NA,3,2,9,9,8,3,8,4
"1702",23,"E14",2310,7,9,0,6,6,5,3,5,6,2,5,3,1,4,NA,2,4,3,4,5,4,4,5,6,9,7
"1703",23,"E14",2310,7,7,1,6,5,5,5,7,8,2,6,4,3,3,3,4,3,5,2,2,7,5,4,4,9,6
"1704",23,"E14",2310,7,8,0,6,6,2,5,3,2,2,9,9,5,4,3,3,3,1,2,1,9,9,3,9,10,9
"1705",23,"DK",2311,7,9,0,5,7,4,5,6,6,0,10,8,5,6,1,4,2,1,3,0,8,2,4,4,7,10
"1706",23,"DK",2311,7,7,1,6,6,5,6,8,6,2,9,9,2,7,2,3,NA,7,1,2,8,8,5,2,8,9
"1707",23,"DK",2311,NA,9,1,6,6,4,7,7,8,1,9,9,2,7,1,3,6,1,2,2,8,8,2,8,8,9
"1708",23,"DK",2311,7,10,0,6,6,4,7,6,3,0,8,9,3,4,1,NA,0,NA,NA,1,0,7,2,10,10,8
"1709",23,"DK",2311,7,9,1,6,6,3,3,7,7,4,NA,9,3,7,1,5,6,1,3,4,4,9,6,4,5,9
"1710",23,"DK",2311,7,10,0,7,6,2,5,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,1,NA,NA,9,NA,NA,NA,NA
"1711",23,"DK",2311,7,8,0,7,NA,4,6,9,7,6,8,2,3,2,0,4,2,NA,5,4,4,3,3,3,7,8
"1712",23,"DK",2311,7,10,0,6,7,1,1,9,7,3,8,5,3,6,2,2,6,0,1,4,9,7,5,6,9,10
"1713",23,"DK",2311,7,10,0,7,7,4,5,10,10,4,7,7,4,4,0,3,4,3,0,2,9,5,6,5,10,10
"1714",23,"DK",2311,7,3,5,NA,4,4,7,2,3,2,1,10,3,NA,NA,NA,3,NA,3,1,4,5,6,4,10,9
"1715",23,"DK",2311,7,9,0,5,5,4,4,2,10,2,6,9,NA,NA,NA,NA,NA,NA,NA,1,9,9,NA,3,9,10
"1716",23,"DK",2311,7,8,1,7,5,4,5,6,6,2,6,5,2,5,3,3,3,5,2,3,6,5,4,5,9,8
"1717",23,"DK",2311,7,7,0,7,7,4,6,6,5,2,2,6,2,4,1,NA,NA,NA,3,5,8,4,5,4,8,10
"1718",23,"DK",2311,6,8,1,6,5,2,3,6,7,3,7,7,3,7,4,4,7,3,4,3,7,7,NA,4,8,10
